date,areaName,newCasesByPublishDate,cumCasesByPublishDate,newDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDateRate,newDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDateRate
2020-01-24,East Midlands,0,,0,,,,,
2020-01-25,East Midlands,0,,0,,,,,
2020-01-26,East Midlands,0,,0,,,,,
2020-01-27,East Midlands,0,,0,,,,,
2020-01-28,East Midlands,0,,0,,,,,
2020-01-29,East Midlands,0,,0,,,,,
2020-01-30,East Midlands,0,,0,,,,,
2020-01-31,East Midlands,0,,0,,,,,
2020-02-01,East Midlands,0,,0,,,,,
2020-02-02,East Midlands,0,,0,,,,,
2020-02-03,East Midlands,0,,0,,,,,
2020-02-04,East Midlands,0,,0,,,,,
2020-02-05,East Midlands,0,,0,,,,,
2020-02-06,East Midlands,0,,0,,,,,
2020-02-07,East Midlands,0,,0,,,,,
2020-02-08,East Midlands,0,,0,,,,,
2020-02-09,East Midlands,0,,0,,,,,
2020-02-10,East Midlands,0,,0,,,,,
2020-02-11,East Midlands,0,,0,,,,,
2020-02-12,East Midlands,0,,0,,,,,
2020-02-13,East Midlands,0,,0,,,,,
2020-02-14,East Midlands,0,,0,,,,,
2020-02-15,East Midlands,0,,0,,,,,
2020-02-16,East Midlands,0,,0,,,,,
2020-02-17,East Midlands,0,,0,,,,,
2020-02-18,East Midlands,0,,0,,,,,
2020-02-19,East Midlands,0,,0,,,,,
2020-02-20,East Midlands,0,,0,,,,,
2020-02-21,East Midlands,0,,0,,,,,
2020-02-22,East Midlands,0,,0,,,,,
2020-02-23,East Midlands,0,,0,,,,,
2020-02-24,East Midlands,0,,0,,,,,
2020-02-25,East Midlands,0,,0,,,,,
2020-02-26,East Midlands,0,,0,,,,,
2020-02-27,East Midlands,0,,0,,,,,
2020-02-28,East Midlands,0,,0,,,,,
2020-02-29,East Midlands,0,,0,,,,,
2020-03-01,East Midlands,0,,0,,,,,
2020-03-02,East Midlands,0,,0,,,,,
2020-03-03,East Midlands,0,,0,,,1.0,1.0,0.0
2020-03-04,East Midlands,0,,0,,,0.0,1.0,0.0
2020-03-05,East Midlands,0,,0,,,0.0,1.0,0.0
2020-03-06,East Midlands,0,,0,,,0.0,1.0,0.0
2020-03-07,East Midlands,0,,0,,,0.0,1.0,0.0
2020-03-08,East Midlands,0,,0,,,0.0,1.0,0.0
2020-03-09,East Midlands,0,,0,,,0.0,1.0,0.0
2020-03-10,East Midlands,0,,0,,,0.0,1.0,0.0
2020-03-11,East Midlands,0,,0,,,0.0,1.0,0.0
2020-03-12,East Midlands,0,,0,,,1.0,2.0,0.0
2020-03-13,East Midlands,0,,0,,,1.0,3.0,0.1
2020-03-14,East Midlands,0,,0,,,1.0,4.0,0.1
2020-03-15,East Midlands,0,,0,,,0.0,4.0,0.1
2020-03-16,East Midlands,0,,0,,,4.0,8.0,0.2
2020-03-17,East Midlands,0,,0,,,0.0,8.0,0.2
2020-03-18,East Midlands,0,,0,,,3.0,11.0,0.2
2020-03-19,East Midlands,0,,0,,,1.0,12.0,0.2
2020-03-20,East Midlands,0,,0,,,4.0,16.0,0.3
2020-03-21,East Midlands,0,,0,,,2.0,18.0,0.4
2020-03-22,East Midlands,0,,0,,,14.0,32.0,0.7
2020-03-23,East Midlands,0,,0,,,11.0,43.0,0.9
2020-03-24,East Midlands,0,,0,,,14.0,57.0,1.2
2020-03-25,East Midlands,0,,0,,,12.0,69.0,1.4
2020-03-26,East Midlands,0,,0,,,18.0,87.0,1.8
2020-03-27,East Midlands,0,,0,,,21.0,108.0,2.2
2020-03-28,East Midlands,0,,0,,,23.0,131.0,2.7
2020-03-29,East Midlands,0,,0,,,26.0,157.0,3.2
2020-03-30,East Midlands,0,,0,,,25.0,182.0,3.8
2020-03-31,East Midlands,0,,0,,,36.0,218.0,4.5
2020-04-01,East Midlands,0,,0,,,45.0,263.0,5.4
2020-04-02,East Midlands,0,,0,,,43.0,306.0,6.3
2020-04-03,East Midlands,0,,0,,,53.0,359.0,7.4
2020-04-04,East Midlands,0,,0,,,52.0,411.0,8.5
2020-04-05,East Midlands,0,,0,,,61.0,472.0,9.8
2020-04-06,East Midlands,0,,0,,,67.0,539.0,11.1
2020-04-07,East Midlands,0,,0,,,48.0,587.0,12.1
2020-04-08,East Midlands,0,,0,,,66.0,653.0,13.5
2020-04-09,East Midlands,0,,0,,,65.0,718.0,14.8
2020-04-10,East Midlands,0,,0,,,57.0,775.0,16.0
2020-04-11,East Midlands,0,,0,,,63.0,838.0,17.3
2020-04-12,East Midlands,0,,0,,,57.0,895.0,18.5
2020-04-13,East Midlands,0,,0,,,48.0,943.0,19.5
2020-04-14,East Midlands,0,,0,,,60.0,1003.0,20.7
2020-04-15,East Midlands,0,,0,,,65.0,1068.0,22.1
2020-04-16,East Midlands,0,,0,,,32.0,1100.0,22.7
2020-04-17,East Midlands,169,,0,,,60.0,1160.0,24.0
2020-04-18,East Midlands,138,,0,,,49.0,1209.0,25.0
2020-04-19,East Midlands,236,,0,,,51.0,1260.0,26.1
2020-04-20,East Midlands,97,,0,,,63.0,1323.0,27.4
2020-04-21,East Midlands,120,,0,,,38.0,1361.0,28.1
2020-04-22,East Midlands,259,,0,,,39.0,1400.0,28.9
2020-04-23,East Midlands,172,,0,,,51.0,1451.0,30.0
2020-04-24,East Midlands,139,,0,,,41.0,1492.0,30.9
2020-04-25,East Midlands,149,,0,,,41.0,1533.0,31.7
2020-04-26,East Midlands,97,,0,,,47.0,1580.0,32.7
2020-04-27,East Midlands,120,,0,,,45.0,1625.0,33.6
2020-04-28,East Midlands,104,,0,,,43.0,1668.0,34.5
2020-04-29,East Midlands,119,,0,,,50.0,1718.0,35.5
2020-04-30,East Midlands,217,,0,,,42.0,1760.0,36.4
2020-05-01,East Midlands,132,,0,,,40.0,1800.0,37.2
2020-05-02,East Midlands,125,,0,,,34.0,1834.0,37.9
2020-05-03,East Midlands,71,,0,,,40.0,1874.0,38.8
2020-05-04,East Midlands,68,,0,,,42.0,1916.0,39.6
2020-05-05,East Midlands,67,,0,,,39.0,1955.0,40.4
2020-05-06,East Midlands,82,,0,,,35.0,1990.0,41.2
2020-05-07,East Midlands,101,,0,,,32.0,2022.0,41.8
2020-05-08,East Midlands,80,,0,,,31.0,2053.0,42.5
2020-05-09,East Midlands,85,,0,,,35.0,2088.0,43.2
2020-05-10,East Midlands,65,,0,,,24.0,2112.0,43.7
2020-05-11,East Midlands,65,,0,,,29.0,2141.0,44.3
2020-05-12,East Midlands,145,,0,,,33.0,2174.0,45.0
2020-05-13,East Midlands,84,,0,,,15.0,2189.0,45.3
2020-05-14,East Midlands,103,,0,,,30.0,2219.0,45.9
2020-05-15,East Midlands,120,,0,,,18.0,2237.0,46.3
2020-05-16,East Midlands,86,,0,,,23.0,2260.0,46.7
2020-05-17,East Midlands,69,,0,,,16.0,2276.0,47.1
2020-05-18,East Midlands,91,,0,,,27.0,2303.0,47.6
2020-05-19,East Midlands,65,,0,,,22.0,2325.0,48.1
2020-05-20,East Midlands,96,,0,,,23.0,2348.0,48.6
2020-05-21,East Midlands,77,,0,,,25.0,2373.0,49.1
2020-05-22,East Midlands,83,,0,,,21.0,2394.0,49.5
2020-05-23,East Midlands,78,,0,,,29.0,2423.0,50.1
2020-05-24,East Midlands,57,,0,,,14.0,2437.0,50.4
2020-05-25,East Midlands,42,,0,,,19.0,2456.0,50.8
2020-05-26,East Midlands,30,,0,,,23.0,2479.0,51.3
2020-05-27,East Midlands,40,,0,,,20.0,2499.0,51.7
2020-05-28,East Midlands,67,,0,,,19.0,2518.0,52.1
2020-05-29,East Midlands,51,,0,,,11.0,2529.0,52.3
2020-05-30,East Midlands,42,,0,,,17.0,2546.0,52.6
2020-05-31,East Midlands,39,,0,,,13.0,2559.0,52.9
2020-06-01,East Midlands,34,,0,,,17.0,2576.0,53.3
2020-06-02,East Midlands,49,,0,,,13.0,2589.0,53.5
2020-06-03,East Midlands,30,,0,,,19.0,2608.0,53.9
2020-06-04,East Midlands,40,,0,,,15.0,2623.0,54.2
2020-06-05,East Midlands,18,,0,,,8.0,2631.0,54.4
2020-06-06,East Midlands,42,,0,,,16.0,2647.0,54.7
2020-06-07,East Midlands,17,,0,,,12.0,2659.0,55.0
2020-06-08,East Midlands,9,,0,,,16.0,2675.0,55.3
2020-06-09,East Midlands,58,,0,,,12.0,2687.0,55.6
2020-06-10,East Midlands,0,,0,,,11.0,2698.0,55.8
2020-06-11,East Midlands,29,,0,,,18.0,2716.0,56.2
2020-06-12,East Midlands,40,,0,,,12.0,2728.0,56.4
2020-06-13,East Midlands,36,,0,,,5.0,2733.0,56.5
2020-06-14,East Midlands,27,,0,,,14.0,2747.0,56.8
2020-06-15,East Midlands,24,,0,,,8.0,2755.0,57.0
2020-06-16,East Midlands,37,,0,,,6.0,2761.0,57.1
2020-06-17,East Midlands,22,,0,,,6.0,2767.0,57.2
2020-06-18,East Midlands,25,,0,,,12.0,2779.0,57.5
2020-06-19,East Midlands,31,,0,,,9.0,2788.0,57.7
2020-06-20,East Midlands,43,,0,,,12.0,2800.0,57.9
2020-06-21,East Midlands,16,,0,,,7.0,2807.0,58.0
2020-06-22,East Midlands,20,,0,,,7.0,2814.0,58.2
2020-06-23,East Midlands,18,,0,,,6.0,2820.0,58.3
2020-06-24,East Midlands,10,,0,,,13.0,2833.0,58.6
2020-06-25,East Midlands,32,,0,,,11.0,2844.0,58.8
2020-06-26,East Midlands,15,,0,,,5.0,2849.0,58.9
2020-06-27,East Midlands,28,,0,,,6.0,2855.0,59.0
2020-06-28,East Midlands,13,,0,,,4.0,2859.0,59.1
2020-06-29,East Midlands,11,,0,,,5.0,2864.0,59.2
2020-06-30,East Midlands,19,,0,,,5.0,2869.0,59.3
2020-07-01,East Midlands,10820,,0,,,4.0,2873.0,59.4
2020-07-02,East Midlands,96,,0,,,4.0,2877.0,59.5
2020-07-03,East Midlands,113,,0,,,1.0,2878.0,59.5
2020-07-04,East Midlands,103,,0,,,2.0,2880.0,59.6
2020-07-05,East Midlands,106,,0,,,4.0,2884.0,59.6
2020-07-06,East Midlands,69,,0,,,3.0,2887.0,59.7
2020-07-07,East Midlands,131,,0,,,2.0,2889.0,59.7
2020-07-08,East Midlands,139,,0,,,2.0,2891.0,59.8
2020-07-09,East Midlands,118,,0,,,5.0,2896.0,59.9
2020-07-10,East Midlands,65,,0,,,2.0,2898.0,59.9
2020-07-11,East Midlands,116,,0,,,2.0,2900.0,60.0
2020-07-12,East Midlands,110,,0,,,2.0,2902.0,60.0
2020-07-13,East Midlands,93,,0,,,1.0,2903.0,60.0
2020-07-14,East Midlands,48,,0,,,2.0,2905.0,60.1
2020-07-15,East Midlands,76,,0,,,4.0,2909.0,60.2
2020-07-16,East Midlands,103,,0,,,4.0,2913.0,60.2
2020-07-17,East Midlands,104,,0,,,2.0,2915.0,60.3
2020-07-18,East Midlands,110,,0,,,1.0,2916.0,60.3
2020-07-19,East Midlands,109,,0,,,3.0,2919.0,60.4
2020-07-20,East Midlands,76,,0,,,2.0,2921.0,60.4
2020-07-21,East Midlands,33,,0,,,5.0,2926.0,60.5
2020-07-22,East Midlands,60,,0,,,0.0,2926.0,60.5
2020-07-23,East Midlands,78,,0,,,1.0,2927.0,60.5
2020-07-24,East Midlands,83,,0,,,0.0,2927.0,60.5
2020-07-25,East Midlands,69,,0,,,2.0,2929.0,60.6
2020-07-26,East Midlands,100,,0,,,5.0,2934.0,60.7
2020-07-27,East Midlands,65,,0,,,1.0,2935.0,60.7
2020-07-28,East Midlands,23,,0,,,1.0,2936.0,60.7
2020-07-29,East Midlands,92,,0,,,1.0,2937.0,60.7
2020-07-30,East Midlands,67,,0,,,1.0,2938.0,60.8
2020-07-31,East Midlands,96,,0,,,0.0,2938.0,60.8
2020-08-01,East Midlands,77,,0,,,0.0,2938.0,60.8
2020-08-02,East Midlands,83,,0,,,2.0,2940.0,60.8
2020-08-03,East Midlands,108,,0,,,1.0,2941.0,60.8
2020-08-04,East Midlands,87,,0,,,2.0,2943.0,60.9
2020-08-05,East Midlands,98,,0,,,0.0,2943.0,60.9
2020-08-06,East Midlands,76,,0,,,0.0,2943.0,60.9
2020-08-07,East Midlands,102,,0,,,0.0,2943.0,60.9
2020-08-08,East Midlands,64,,0,,,1.0,2944.0,60.9
2020-08-09,East Midlands,87,,0,,,0.0,2944.0,60.9
2020-08-10,East Midlands,83,,0,,,2.0,2946.0,60.9
2020-08-11,East Midlands,123,,0,,,2.0,2948.0,61.0
2020-08-12,East Midlands,76,,0,,,1.0,2949.0,61.0
2020-08-13,East Midlands,0,,0,,,1.0,2950.0,61.0
2020-08-14,East Midlands,416,,0,2932.0,60.6,0.0,2950.0,61.0
2020-08-15,East Midlands,112,,0,,,0.0,2950.0,61.0
2020-08-16,East Midlands,77,,0,,,0.0,2950.0,61.0
2020-08-17,East Midlands,77,,0,2934.0,60.7,0.0,2950.0,61.0
2020-08-18,East Midlands,79,,0,2934.0,60.7,0.0,2950.0,61.0
2020-08-19,East Midlands,65,,0,2934.0,60.7,0.0,2950.0,61.0
2020-08-20,East Midlands,116,,0,2934.0,60.7,1.0,2951.0,61.0
2020-08-21,East Midlands,62,,0,2934.0,60.7,1.0,2952.0,61.0
2020-08-22,East Midlands,131,,0,2934.0,60.7,1.0,2953.0,61.1
2020-08-23,East Midlands,95,,0,2934.0,60.7,0.0,2953.0,61.1
2020-08-24,East Midlands,63,,0,2934.0,60.7,0.0,2953.0,61.1
2020-08-25,East Midlands,74,,1,2935.0,60.7,2.0,2955.0,61.1
2020-08-26,East Midlands,61,,1,2936.0,60.7,0.0,2955.0,61.1
2020-08-27,East Midlands,114,,0,2936.0,60.7,1.0,2956.0,61.1
2020-08-28,East Midlands,70,,1,2937.0,60.7,0.0,2956.0,61.1
2020-08-29,East Midlands,57,,0,,,0.0,2956.0,61.1
2020-08-30,East Midlands,103,,2,2939.0,60.8,2.0,2958.0,61.2
2020-08-31,East Midlands,66,,0,2939.0,60.8,1.0,2959.0,61.2
2020-09-01,East Midlands,61,,0,2939.0,60.8,0.0,2959.0,61.2
2020-09-02,East Midlands,84,,0,2939.0,60.8,1.0,2960.0,61.2
2020-09-03,East Midlands,98,,1,2940.0,60.8,0.0,2960.0,61.2
2020-09-04,East Midlands,110,,2,2942.0,60.8,2.0,2962.0,61.2
2020-09-05,East Midlands,137,,1,2943.0,60.9,0.0,2962.0,61.2
2020-09-06,East Midlands,207,,0,2943.0,60.9,1.0,2963.0,61.3
2020-09-07,East Midlands,226,,0,2943.0,60.9,1.0,2964.0,61.3
2020-09-08,East Midlands,175,,2,2945.0,60.9,0.0,2964.0,61.3
2020-09-09,East Midlands,180,,1,2946.0,60.9,1.0,2965.0,61.3
2020-09-10,East Midlands,179,,1,2947.0,60.9,0.0,2965.0,61.3
2020-09-11,East Midlands,299,,0,2947.0,60.9,0.0,2965.0,61.3
2020-09-12,East Midlands,277,,1,2948.0,61.0,3.0,2968.0,61.4
2020-09-13,East Midlands,242,,2,2950.0,61.0,1.0,2969.0,61.4
2020-09-14,East Midlands,196,,1,2951.0,61.0,1.0,2970.0,61.4
2020-09-15,East Midlands,220,,1,2952.0,61.0,1.0,2971.0,61.4
2020-09-16,East Midlands,270,,1,2953.0,61.1,1.0,2972.0,61.5
2020-09-17,East Midlands,180,,1,2954.0,61.1,0.0,2972.0,61.5
2020-09-18,East Midlands,264,,1,2955.0,61.1,1.0,2973.0,61.5
2020-09-19,East Midlands,206,,0,2955.0,61.1,2.0,2975.0,61.5
2020-09-20,East Midlands,212,,1,2956.0,61.1,0.0,2975.0,61.5
2020-09-21,East Midlands,210,,0,2956.0,61.1,3.0,2978.0,61.6
2020-09-22,East Midlands,230,,0,2956.0,61.1,3.0,2981.0,61.6
2020-09-23,East Midlands,341,,6,2962.0,61.2,1.0,2982.0,61.7
2020-09-24,East Midlands,336,,2,2964.0,61.3,3.0,2985.0,61.7
2020-09-25,East Midlands,300,,2,2966.0,61.3,3.0,2988.0,61.8
2020-09-26,East Midlands,295,,4,2970.0,61.4,1.0,2989.0,61.8
2020-09-27,East Midlands,253,,1,2971.0,61.4,4.0,2993.0,61.9
2020-09-28,East Midlands,222,,0,2971.0,61.4,1.0,2994.0,61.9
2020-09-29,East Midlands,349,,3,2974.0,61.5,3.0,2997.0,62.0
2020-09-30,East Midlands,315,,4,2978.0,61.6,2.0,2999.0,62.0
2020-10-01,East Midlands,428,,1,2979.0,61.6,2.0,3001.0,62.1
2020-10-02,East Midlands,389,,2,2981.0,61.6,1.0,3002.0,62.1
2020-10-03,East Midlands,800,,0,2980.0,61.6,7.0,3009.0,62.2
2020-10-04,East Midlands,1935,,3,2983.0,61.7,4.0,3013.0,62.3
2020-10-05,East Midlands,712,,1,2984.0,61.7,3.0,3016.0,62.4
2020-10-06,East Midlands,888,,4,2988.0,61.8,3.0,3019.0,62.4
2020-10-07,East Midlands,931,,2,2990.0,61.8,4.0,3023.0,62.5
2020-10-08,East Midlands,1853,,7,2997.0,62.0,2.0,3025.0,62.6
2020-10-09,East Midlands,1397,,5,3002.0,62.1,6.0,3031.0,62.7
2020-10-10,East Midlands,1177,,3,3005.0,62.1,3.0,3034.0,62.7
2020-10-11,East Midlands,1141,,2,3007.0,62.2,7.0,3041.0,62.9
2020-10-12,East Midlands,1340,,0,3007.0,62.2,6.0,3047.0,63.0
2020-10-13,East Midlands,1541,,5,3012.0,62.3,10.0,3057.0,63.2
2020-10-14,East Midlands,1876,,10,3022.0,62.5,10.0,3067.0,63.4
2020-10-15,East Midlands,1999,,11,3033.0,62.7,14.0,3081.0,63.7
2020-10-16,East Midlands,658,,15,3048.0,63.0,9.0,3090.0,63.9
2020-10-17,East Midlands,1234,,8,3056.0,63.2,17.0,3107.0,64.2
2020-10-18,East Midlands,1510,,6,3062.0,63.3,6.0,3113.0,64.4
2020-10-19,East Midlands,1952,,12,3074.0,63.6,9.0,3122.0,64.6
2020-10-20,East Midlands,1935,,11,3085.0,63.8,17.0,3139.0,64.9
2020-10-21,East Midlands,1949,,11,3096.0,64.0,11.0,3150.0,65.1
2020-10-22,East Midlands,1850,,14,3110.0,64.3,24.0,3174.0,65.6
2020-10-23,East Midlands,1793,,20,3130.0,64.7,22.0,3196.0,66.1
2020-10-24,East Midlands,2134,,8,3138.0,64.9,22.0,3218.0,66.5
2020-10-25,East Midlands,1756,,22,3160.0,65.3,21.0,3239.0,67.0
2020-10-26,East Midlands,1928,,9,3169.0,65.5,21.0,3260.0,67.4
2020-10-27,East Midlands,1835,,35,3204.0,66.3,24.0,3284.0,67.9
2020-10-28,East Midlands,1906,,24,3228.0,66.8,28.0,3312.0,68.5
2020-10-29,East Midlands,2060,,25,3253.0,67.3,20.0,3332.0,68.9
2020-10-30,East Midlands,2015,,24,3277.0,67.8,28.0,3360.0,69.5
2020-10-31,East Midlands,2231,,23,3300.0,68.2,29.0,3389.0,70.1
2020-11-01,East Midlands,2310,,13,3313.0,68.5,32.0,3421.0,70.7
2020-11-02,East Midlands,1542,,15,3328.0,68.8,36.0,3457.0,71.5
2020-11-03,East Midlands,1695,,44,3372.0,69.7,24.0,3481.0,72.0
2020-11-04,East Midlands,1875,,32,3404.0,70.4,36.0,3517.0,72.7
2020-11-05,East Midlands,2172,,26,3430.0,70.9,31.0,3548.0,73.4
2020-11-06,East Midlands,2113,,42,3472.0,71.8,33.0,3581.0,74.0
2020-11-07,East Midlands,2157,,36,3508.0,72.5,32.0,3613.0,74.7
2020-11-08,East Midlands,2175,,13,3521.0,72.8,44.0,3657.0,75.6
2020-11-09,East Midlands,2351,,18,3539.0,73.2,50.0,3707.0,76.7
2020-11-10,East Midlands,2710,,55,3594.0,74.3,35.0,3742.0,77.4
2020-11-11,East Midlands,1598,,61,3655.0,75.6,29.0,3771.0,78.0
2020-11-12,East Midlands,3428,,45,3700.0,76.5,43.0,3814.0,78.9
2020-11-13,East Midlands,2383,,28,3728.0,77.1,39.0,3853.0,79.7
2020-11-14,East Midlands,2188,,49,3777.0,78.1,45.0,3898.0,80.6
2020-11-15,East Midlands,2468,,22,3799.0,78.6,43.0,3941.0,81.5
2020-11-16,East Midlands,3344,,20,3819.0,79.0,46.0,3987.0,82.4
2020-11-17,East Midlands,1982,,72,3891.0,80.5,43.0,4030.0,83.3
2020-11-18,East Midlands,1641,,40,3931.0,81.3,57.0,4087.0,84.5
2020-11-19,East Midlands,1807,,58,3989.0,82.5,49.0,4136.0,85.5
2020-11-20,East Midlands,1530,,44,4033.0,83.4,44.0,4180.0,86.4
2020-11-21,East Midlands,2322,,29,4062.0,84.0,41.0,4221.0,87.3
2020-11-22,East Midlands,1648,,42,4104.0,84.9,57.0,4278.0,88.5
2020-11-23,East Midlands,1457,,20,4124.0,85.3,51.0,4329.0,89.5
2020-11-24,East Midlands,878,,67,4191.0,86.7,50.0,4379.0,90.6
2020-11-25,East Midlands,1540,,70,4261.0,88.1,48.0,4427.0,91.5
2020-11-26,East Midlands,1530,,54,4315.0,89.2,50.0,4477.0,92.6
2020-11-27,East Midlands,1237,,47,4362.0,90.2,51.0,4528.0,93.6
2020-11-28,East Midlands,1331,,59,4421.0,91.4,53.0,4581.0,94.7
2020-11-29,East Midlands,898,,31,4452.0,92.1,45.0,4626.0,95.7
2020-11-30,East Midlands,1027,,16,4468.0,92.4,44.0,4670.0,96.6
2020-12-01,East Midlands,1075,,50,4518.0,93.4,58.0,4728.0,97.8
2020-12-02,East Midlands,1275,,80,4598.0,95.1,49.0,4777.0,98.8
2020-12-03,East Midlands,1092,,55,4653.0,96.2,50.0,4827.0,99.8
2020-12-04,East Midlands,1284,,49,4702.0,97.2,50.0,4877.0,100.8
2020-12-05,East Midlands,1323,,55,4757.0,98.4,44.0,4921.0,101.8
2020-12-06,East Midlands,1265,,23,4780.0,98.8,46.0,4967.0,102.7
2020-12-07,East Midlands,1028,,24,4804.0,99.3,51.0,5018.0,103.8
2020-12-08,East Midlands,887,,64,4868.0,100.7,33.0,5051.0,104.4
2020-12-09,East Midlands,994,,56,4924.0,101.8,44.0,5095.0,105.4
2020-12-10,East Midlands,1610,,39,4963.0,102.6,41.0,5136.0,106.2
2020-12-11,East Midlands,1528,,38,5001.0,103.4,46.0,5182.0,107.2
2020-12-12,East Midlands,1315,,65,5066.0,104.8,53.0,5235.0,108.3
2020-12-13,East Midlands,1288,,20,5086.0,105.2,40.0,5275.0,109.1
2020-12-14,East Midlands,1184,,30,5116.0,105.8,56.0,5331.0,110.2
2020-12-15,East Midlands,1196,,57,5173.0,107.0,43.0,5374.0,111.1
2020-12-16,East Midlands,1348,,78,5251.0,108.6,42.0,5416.0,112.0
2020-12-17,East Midlands,1394,,46,5297.0,109.5,51.0,5467.0,113.0
2020-12-18,East Midlands,1935,,38,5335.0,110.3,58.0,5525.0,114.2
2020-12-19,East Midlands,1157,,56,5391.0,111.5,36.0,5561.0,115.0
2020-12-20,East Midlands,1654,,26,5417.0,112.0,48.0,5609.0,116.0
2020-12-21,East Midlands,1497,,17,5434.0,112.4,56.0,5665.0,117.1
2020-12-22,East Midlands,1852,,72,5506.0,113.9,49.0,5714.0,118.2
2020-12-23,East Midlands,1873,,79,5585.0,115.5,44.0,5758.0,119.1
2020-12-24,East Midlands,2109,,47,5632.0,116.5,33.0,5791.0,119.7
2020-12-25,East Midlands,1887,,43,5675.0,117.4,43.0,5834.0,120.6
2020-12-26,East Midlands,1981,,14,5689.0,117.6,49.0,5883.0,121.7
2020-12-27,East Midlands,996,,26,5715.0,118.2,47.0,5930.0,122.6
2020-12-28,East Midlands,2269,,18,5733.0,118.6,31.0,5961.0,123.3
2020-12-29,East Midlands,2569,,31,5764.0,119.2,47.0,6008.0,124.2
2020-12-30,East Midlands,2430,,68,5832.0,120.6,55.0,6063.0,125.4
2020-12-31,East Midlands,2782,,68,5900.0,122.0,51.0,6114.0,126.4
2021-01-01,East Midlands,3079,,49,5949.0,123.0,45.0,6159.0,127.4
2021-01-02,East Midlands,3151,,31,5980.0,123.7,55.0,6214.0,128.5
2021-01-03,East Midlands,1782,,36,6016.0,124.4,44.0,6258.0,129.4
2021-01-04,East Midlands,3802,,23,6039.0,124.9,54.0,6312.0,130.5
2021-01-05,East Midlands,3386,,77,6116.0,126.5,64.0,6376.0,131.8
2021-01-06,East Midlands,3662,,83,6199.0,128.2,57.0,6433.0,133.0
2021-01-07,East Midlands,3209,,67,6266.0,129.6,50.0,6483.0,134.1
2021-01-08,East Midlands,3453,,74,6340.0,131.1,59.0,6542.0,135.3
2021-01-09,East Midlands,3399,,72,6412.0,132.6,83.0,6625.0,137.0
2021-01-10,East Midlands,2848,,32,6444.0,133.3,55.0,6680.0,138.1
2021-01-11,East Midlands,2900,,38,6482.0,134.0,81.0,6761.0,139.8
2021-01-12,East Midlands,2757,,84,6566.0,135.8,77.0,6838.0,141.4
2021-01-13,East Midlands,3077,,94,6660.0,137.7,102.0,6940.0,143.5
2021-01-14,East Midlands,3029,,95,6755.0,139.7,87.0,7027.0,145.3
2021-01-15,East Midlands,3543,,97,6852.0,141.7,92.0,7119.0,147.2
2021-01-16,East Midlands,2651,,104,6956.0,143.8,95.0,7214.0,149.2
2021-01-17,East Midlands,2229,,50,7006.0,144.9,91.0,7305.0,151.1
2021-01-18,East Midlands,2664,,48,7054.0,145.9,82.0,7387.0,152.8
2021-01-19,East Midlands,2284,,98,7152.0,147.9,85.0,7472.0,154.5
2021-01-20,East Midlands,3074,,124,7276.0,150.5,99.0,7571.0,156.6
2021-01-21,East Midlands,2860,,78,7354.0,152.1,80.0,7651.0,158.2
2021-01-22,East Midlands,2881,,82,7436.0,153.8,77.0,7728.0,159.8
2021-01-23,East Midlands,2413,,86,7522.0,155.5,78.0,7806.0,161.4
2021-01-24,East Midlands,2475,,41,7563.0,156.4,86.0,7892.0,163.2
2021-01-25,East Midlands,1800,,48,7611.0,157.4,77.0,7969.0,164.8
2021-01-26,East Midlands,1392,,97,7708.0,159.4,84.0,8053.0,166.5
2021-01-27,East Midlands,1917,,126,7834.0,162.0,91.0,8144.0,168.4
2021-01-28,East Midlands,2296,,91,7925.0,163.9,73.0,8217.0,169.9
2021-01-29,East Midlands,2489,,108,8033.0,166.1,95.0,8312.0,171.9
2021-01-30,East Midlands,2241,,105,8138.0,168.3,72.0,8384.0,173.4
2021-01-31,East Midlands,1886,,45,8183.0,169.2,74.0,8458.0,174.9
2021-02-01,East Midlands,1617,,28,8211.0,169.8,78.0,8536.0,176.5
2021-02-02,East Midlands,1439,,100,8311.0,171.9,79.0,8615.0,178.1
2021-02-03,East Midlands,1720,,95,8406.0,173.8,69.0,8684.0,179.6
2021-02-04,East Midlands,1728,,99,8505.0,175.9,56.0,8740.0,180.7
2021-02-05,East Midlands,1744,,68,8573.0,177.3,61.0,8801.0,182.0
2021-02-06,East Midlands,1760,,70,8643.0,178.7,52.0,8853.0,183.1
2021-02-07,East Midlands,1516,,28,8671.0,179.3,59.0,8912.0,184.3
2021-02-08,East Midlands,1533,,27,8698.0,179.9,59.0,8971.0,185.5
2021-02-09,East Midlands,1054,,78,8776.0,181.5,69.0,9040.0,186.9
2021-02-10,East Midlands,1254,,96,8872.0,183.5,43.0,9083.0,187.8
2021-02-11,East Midlands,1296,,63,8935.0,184.8,45.0,9128.0,188.8
2021-02-12,East Midlands,1659,,66,9001.0,186.1,48.0,9176.0,189.7
2021-02-13,East Midlands,1411,,50,9051.0,187.2,36.0,9212.0,190.5
2021-02-14,East Midlands,1228,,34,9085.0,187.9,37.0,9249.0,191.3
2021-02-15,East Midlands,884,,3,9088.0,187.9,53.0,9302.0,192.4
2021-02-16,East Midlands,1125,,91,9179.0,189.8,44.0,9346.0,193.3
